"county","precinct","office","district","party","candidate","votes"
"Monroe","Mendon 2","U.S. House",27,"CON","Chris Collins",48
"Monroe","Mendon 3","U.S. House",27,"CON","Chris Collins",84
"Monroe","Mendon 4","U.S. House",27,"CON","Chris Collins",24
"Monroe","Mendon 5","U.S. House",27,"CON","Chris Collins",80
"Monroe","Mendon 6","U.S. House",27,"CON","Chris Collins",60
"Monroe","Mendon 7","U.S. House",27,"CON","Chris Collins",63
"Monroe","Mendon 8","U.S. House",27,"CON","Chris Collins",24
"Monroe","Mendon 9","U.S. House",27,"CON","Chris Collins",49
"Monroe","Rush 1","U.S. House",27,"CON","Chris Collins",55
"Monroe","Rush 2","U.S. House",27,"CON","Chris Collins",50
"Monroe","Rush 3","U.S. House",27,"CON","Chris Collins",60
"Monroe","Rush 4","U.S. House",27,"CON","Chris Collins",59
"Monroe","Wheatland 1","U.S. House",27,"CON","Chris Collins",53
"Monroe","Wheatland 2","U.S. House",27,"CON","Chris Collins",58
"Monroe","Wheatland 3","U.S. House",27,"CON","Chris Collins",47
"Monroe","Wheatland 4","U.S. House",27,"CON","Chris Collins",48
"Monroe","Wheatland 5","U.S. House",27,"CON","Chris Collins",72
"Monroe","Clarkson 2","U.S. House",27,"IND","Chris Collins",1
"Monroe","Hamlin 1","U.S. House",27,"IND","Chris Collins",20
"Monroe","Hamlin 2","U.S. House",27,"IND","Chris Collins",16
"Monroe","Hamlin 3","U.S. House",27,"IND","Chris Collins",26
"Monroe","Hamlin 4","U.S. House",27,"IND","Chris Collins",8
"Monroe","Hamlin 5","U.S. House",27,"IND","Chris Collins",19
"Monroe","Hamlin 6","U.S. House",27,"IND","Chris Collins",16
"Monroe","Hamlin 7","U.S. House",27,"IND","Chris Collins",16
"Monroe","Hamlin 8","U.S. House",27,"IND","Chris Collins",13
"Monroe","Hamlin 9","U.S. House",27,"IND","Chris Collins",13
"Monroe","Hamlin 10","U.S. House",27,"IND","Chris Collins",16
"Monroe","Mendon 1","U.S. House",27,"IND","Chris Collins",24
"Monroe","Mendon 2","U.S. House",27,"IND","Chris Collins",18
"Monroe","Mendon 3","U.S. House",27,"IND","Chris Collins",22
"Monroe","Mendon 4","U.S. House",27,"IND","Chris Collins",15
"Monroe","Mendon 5","U.S. House",27,"IND","Chris Collins",16
"Monroe","Mendon 6","U.S. House",27,"IND","Chris Collins",18
"Monroe","Mendon 7","U.S. House",27,"IND","Chris Collins",17
"Monroe","Mendon 8","U.S. House",27,"IND","Chris Collins",12
"Monroe","Mendon 9","U.S. House",27,"IND","Chris Collins",18
"Monroe","Rush 1","U.S. House",27,"IND","Chris Collins",15
"Monroe","Rush 2","U.S. House",27,"IND","Chris Collins",12
"Monroe","Rush 3","U.S. House",27,"IND","Chris Collins",20
"Monroe","Rush 4","U.S. House",27,"IND","Chris Collins",21
"Monroe","Wheatland 1","U.S. House",27,"IND","Chris Collins",9
"Monroe","Wheatland 2","U.S. House",27,"IND","Chris Collins",16
"Monroe","Wheatland 3","U.S. House",27,"IND","Chris Collins",19
"Monroe","Wheatland 4","U.S. House",27,"IND","Chris Collins",19
"Monroe","Wheatland 5","U.S. House",27,"IND","Chris Collins",16
"Monroe","Clarkson 2","U.S. House",27,"REF","Chris Collins",0
"Monroe","Hamlin 1","U.S. House",27,"REF","Chris Collins",0
"Monroe","Hamlin 2","U.S. House",27,"REF","Chris Collins",1
"Monroe","Hamlin 3","U.S. House",27,"REF","Chris Collins",2
"Monroe","Hamlin 4","U.S. House",27,"REF","Chris Collins",0
"Monroe","Hamlin 5","U.S. House",27,"REF","Chris Collins",3
"Monroe","Hamlin 6","U.S. House",27,"REF","Chris Collins",2
"Monroe","Hamlin 7","U.S. House",27,"REF","Chris Collins",1
"Monroe","Hamlin 8","U.S. House",27,"REF","Chris Collins",0
"Monroe","Hamlin 9","U.S. House",27,"REF","Chris Collins",1
"Monroe","Hamlin 10","U.S. House",27,"REF","Chris Collins",2
"Monroe","Mendon 1","U.S. House",27,"REF","Chris Collins",2
"Monroe","Mendon 2","U.S. House",27,"REF","Chris Collins",2
"Monroe","Mendon 3","U.S. House",27,"REF","Chris Collins",1
"Monroe","Mendon 4","U.S. House",27,"REF","Chris Collins",2
"Monroe","Mendon 5","U.S. House",27,"REF","Chris Collins",1
"Monroe","Mendon 6","U.S. House",27,"REF","Chris Collins",2
"Monroe","Mendon 7","U.S. House",27,"REF","Chris Collins",4
"Monroe","Mendon 8","U.S. House",27,"REF","Chris Collins",2
"Monroe","Mendon 9","U.S. House",27,"REF","Chris Collins",2
"Monroe","Rush 1","U.S. House",27,"REF","Chris Collins",0
"Monroe","Rush 2","U.S. House",27,"REF","Chris Collins",1
"Monroe","Rush 3","U.S. House",27,"REF","Chris Collins",4
"Monroe","Rush 4","U.S. House",27,"REF","Chris Collins",2
"Monroe","Wheatland 1","U.S. House",27,"REF","Chris Collins",3
"Monroe","Wheatland 2","U.S. House",27,"REF","Chris Collins",1
"Monroe","Wheatland 3","U.S. House",27,"REF","Chris Collins",5
"Monroe","Wheatland 4","U.S. House",27,"REF","Chris Collins",1
"Monroe","Wheatland 5","U.S. House",27,"REF","Chris Collins",2
"Monroe","Clarkson 2","U.S. House",27,,"Scatter",0
"Monroe","Hamlin 1","U.S. House",27,,"Scatter",0
"Monroe","Hamlin 2","U.S. House",27,,"Scatter",0
"Monroe","Hamlin 3","U.S. House",27,,"Scatter",0
"Monroe","Hamlin 4","U.S. House",27,,"Scatter",1
"Monroe","Hamlin 5","U.S. House",27,,"Scatter",0
"Monroe","Hamlin 6","U.S. House",27,,"Scatter",1
"Monroe","Hamlin 7","U.S. House",27,,"Scatter",0
"Monroe","Hamlin 8","U.S. House",27,,"Scatter",1
"Monroe","Hamlin 9","U.S. House",27,,"Scatter",0
"Monroe","Hamlin 10","U.S. House",27,,"Scatter",1
"Monroe","Mendon 1","U.S. House",27,,"Scatter",2
"Monroe","Mendon 2","U.S. House",27,,"Scatter",0
"Monroe","Mendon 3","U.S. House",27,,"Scatter",1
"Monroe","Mendon 4","U.S. House",27,,"Scatter",0
"Monroe","Mendon 5","U.S. House",27,,"Scatter",0
"Monroe","Mendon 6","U.S. House",27,,"Scatter",0
"Monroe","Mendon 7","U.S. House",27,,"Scatter",0
"Monroe","Mendon 8","U.S. House",27,,"Scatter",0
"Monroe","Mendon 9","U.S. House",27,,"Scatter",0
"Monroe","Rush 1","U.S. House",27,,"Scatter",0
"Monroe","Rush 2","U.S. House",27,,"Scatter",2
"Monroe","Rush 3","U.S. House",27,,"Scatter",0
"Monroe","Rush 4","U.S. House",27,,"Scatter",0
"Monroe","Wheatland 1","U.S. House",27,,"Scatter",0
"Monroe","Wheatland 2","U.S. House",27,,"Scatter",1
"Monroe","Wheatland 3","U.S. House",27,,"Scatter",1
"Monroe","Wheatland 4","U.S. House",27,,"Scatter",0
"Monroe","Wheatland 5","U.S. House",27,,"Scatter",0
"Monroe","Clarkson 2","U.S. House",27,,"Blank and void",12
"Monroe","Hamlin 1","U.S. House",27,,"Blank and void",39
"Monroe","Hamlin 2","U.S. House",27,,"Blank and void",29
"Monroe","Hamlin 3","U.S. House",27,,"Blank and void",43
"Monroe","Hamlin 4","U.S. House",27,,"Blank and void",22
"Monroe","Hamlin 5","U.S. House",27,,"Blank and void",34
"Monroe","Hamlin 6","U.S. House",27,,"Blank and void",24
"Monroe","Hamlin 7","U.S. House",27,,"Blank and void",47
"Monroe","Hamlin 8","U.S. House",27,,"Blank and void",17
"Monroe","Hamlin 9","U.S. House",27,,"Blank and void",31
"Monroe","Hamlin 10","U.S. House",27,,"Blank and void",53
"Monroe","Mendon 1","U.S. House",27,,"Blank and void",42
"Monroe","Mendon 2","U.S. House",27,,"Blank and void",52
"Monroe","Mendon 3","U.S. House",27,,"Blank and void",36
"Monroe","Mendon 4","U.S. House",27,,"Blank and void",40
"Monroe","Mendon 5","U.S. House",27,,"Blank and void",33
"Monroe","Mendon 6","U.S. House",27,,"Blank and void",36
"Monroe","Mendon 7","U.S. House",27,,"Blank and void",41
"Monroe","Mendon 8","U.S. House",27,,"Blank and void",10
"Monroe","Mendon 9","U.S. House",27,,"Blank and void",39
"Monroe","Rush 1","U.S. House",27,,"Blank and void",46
"Monroe","Rush 2","U.S. House",27,,"Blank and void",30
"Monroe","Rush 3","U.S. House",27,,"Blank and void",34
"Monroe","Rush 4","U.S. House",27,,"Blank and void",51
"Monroe","Wheatland 1","U.S. House",27,,"Blank and void",30
"Monroe","Wheatland 2","U.S. House",27,,"Blank and void",41
"Monroe","Wheatland 3","U.S. House",27,,"Blank and void",43
"Monroe","Wheatland 4","U.S. House",27,,"Blank and void",40
"Monroe","Wheatland 5","U.S. House",27,,"Blank and void",37
